place_id,restaurant_name,avg_rating,total_ratings,avg_sentiment_compound,base_bayesian,sentiment_bonus,tag_bonus,final_score
ChIJMe9Uf5C9cEgRNteBJnDmME8,"TOCA Social, Birmingham",4.9,1032.0,0.97308,4.872210016378024,0.194616,0.09,5.156826016378024
ChIJS5vcWoi8cEgRODX9u2KI5pg,Sushi Passion,4.9,3786.0,0.62392,4.892161427977325,0.124784,0.09,5.106945427977325
ChIJC-lzZm69cEgR5m5syFmhotc,Dishoom Birmingham,4.8,9936.0,0.97492,4.797489609225017,0.19498400000000002,0.09,5.0824736092250165
ChIJ0WhqV4m8cEgR2SfFsYLY6Ws,Grand Central Kitchen,4.8,2070.0,0.9718,4.788175112132556,0.19436,0.09,5.072535112132556
ChIJv-uPaUq8cEgRI2jn0I1579k,Winterbourne House & Garden,4.8,2074.0,0.96924,4.788197381224586,0.19384800000000002,0.09,5.072045381224586
ChIJcTCvliC9cEgRuqanxiLRPuA,Ouro Gold Teeth Birmingham,5.0,121.0,0.9297,4.794919518836384,0.18594,0.09,5.070859518836384
ChIJkVXgtcW9cEgRmUEJW3_Ke68,Tonight Josephine - Birmingham,4.8,2828.0,0.91142,4.791289519708485,0.182284,0.09,5.063573519708485
ChIJUboE0ae9cEgREVOPFCpIcbs,Sandbox VR,4.8,881.0,0.95212,4.773073295081655,0.190424,0.09,5.053497295081655
ChIJld4MKgC9cEgRcCjZcPdjxGs,Blank Street Coffee,4.8,755.0,0.95782,4.768858680398785,0.191564,0.09,5.050422680398785
ChIJ2br49Hy9cEgRUz4kHT3CrFg,BRGR BOX,4.9,218.0,0.8610200000000001,4.787803125824708,0.17220400000000002,0.09,5.050007125824708
ChIJc875Ln28cEgRl1LE8X8RDp0,Depot Climbing Birmingham,4.8,774.0,0.91792,4.769576744807065,0.183584,0.09,5.043160744807064
ChIJf530ary9cEgRyx8XFYkCmlM,Harborne Kitchen,4.8,519.0,0.98302,4.755942421302322,0.196604,0.09,5.042546421302322
