place_id,restaurant_name,avg_rating,total_ratings,avg_sentiment_compound,base_bayesian,sentiment_bonus,tag_bonus,final_score
ChIJMe9Uf5C9cEgRNteBJnDmME8,"TOCA Social, Birmingham",4.9,1032.0,0.97308,4.885776365998591,0.194616,0.04,5.120392365998591
ChIJcTCvliC9cEgRuqanxiLRPuA,Ouro Gold Teeth Birmingham,5.0,121.0,0.9297,4.879901499044594,0.18594,0.0,5.065841499044595
ChIJLUVqBSm9cEgRAgLd6lUnmew,Coffee Joint,4.9,160.0,0.96178,4.81873307492168,0.192356,0.04,5.051089074921681
ChIJS5vcWoi8cEgRODX9u2KI5pg,Sushi Passion,4.9,3786.0,0.62392,4.896055003636975,0.124784,0.02,5.040839003636974
ChIJ2br49Hy9cEgRUz4kHT3CrFg,BRGR BOX,4.9,218.0,0.8610200000000001,4.838130118767534,0.17220400000000002,0.03,5.040334118767534
ChIJv-uPaUq8cEgRI2jn0I1579k,Winterbourne House & Garden,4.8,2074.0,0.96924,4.794028403459033,0.19384800000000002,0.05,5.037876403459033
ChIJO7AKG-28cEgR-zAWLhsaZvg,Deli Heaven,4.9,135.0,0.89944,4.806035117878193,0.17988800000000002,0.05,5.035923117878193
ChIJkVXgtcW9cEgRmUEJW3_Ke68,Tonight Josephine - Birmingham,4.8,2828.0,0.91142,4.795606596165619,0.182284,0.05,5.027890596165619
ChIJC-lzZm69cEgR5m5syFmhotc,Dishoom Birmingham,4.8,9936.0,0.97492,4.798741654337968,0.19498400000000002,0.03,5.0237256543379685
ChIJRfpD4U29cEgR2sUlrA_Tk8E,Bhancha Nepalese & Indian Cuisine,4.9,158.0,0.97848,4.817844911806071,0.195696,0.01,5.02354091180607
ChIJ0WhqV4m8cEgR2SfFsYLY6Ws,Grand Central Kitchen,4.8,2070.0,0.9718,4.794017001842725,0.19436,0.03,5.018377001842725
ChIJ16AZLwC9cEgR1ArEuxekYwU,Costa Coffee,5.0,76.0,0.70018,4.8263922659456515,0.14003600000000002,0.05,5.016428265945652
ChIJld4MKgC9cEgRcCjZcPdjxGs,Blank Street Coffee,4.8,755.0,0.95782,4.783930280590398,0.191564,0.04,5.0154942805903975
ChIJJ-qYI8S9cEgRt6a9RzNaClo,Viela JQ: Café / Dance studio,4.9,143.0,0.96818,4.810509636074469,0.19363600000000003,0.01,5.014145636074469
ChIJYfS7tSm9cEgRWDv2bgBIiq4,The Layers,4.9,106.0,0.95684,4.785233731759625,0.191368,0.03,5.006601731759625
ChIJUboE0ae9cEgREVOPFCpIcbs,Sandbox VR,4.8,881.0,0.95212,4.7861651422301446,0.190424,0.03,5.006589142230145
ChIJsSYndry9cEgRMdmLjY7jvxE,Wok Chi,4.8,524.0,0.95356,4.7771687046639535,0.190712,0.03,4.997880704663953
