place_id,restaurant_name,avg_rating,total_ratings,avg_sentiment_compound,base_bayesian,sentiment_bonus,tag_bonus,final_score
ChIJMe9Uf5C9cEgRNteBJnDmME8,"TOCA Social, Birmingham",4.9,1032.0,0.97308,4.885776365998591,0.097308,0.09,5.073084365998591
ChIJcTCvliC9cEgRuqanxiLRPuA,Ouro Gold Teeth Birmingham,5.0,121.0,0.9297,4.879901499044594,0.09297,0.09,5.062871499044594
ChIJS5vcWoi8cEgRODX9u2KI5pg,Sushi Passion,4.9,3786.0,0.62392,4.896055003636975,0.062392,0.09,5.048447003636975
ChIJ2br49Hy9cEgRUz4kHT3CrFg,BRGR BOX,4.9,218.0,0.8610200000000001,4.838130118767534,0.08610200000000001,0.09,5.014232118767534
ChIJRfpD4U29cEgR2sUlrA_Tk8E,Bhancha Nepalese & Indian Cuisine,4.9,158.0,0.97848,4.817844911806071,0.097848,0.09,5.0056929118060705
ChIJLUVqBSm9cEgRAgLd6lUnmew,Coffee Joint,4.9,160.0,0.96178,4.81873307492168,0.096178,0.09,5.00491107492168
ChIJJ-qYI8S9cEgRt6a9RzNaClo,Viela JQ: Café / Dance studio,4.9,143.0,0.96818,4.810509636074469,0.09681800000000002,0.09,4.997327636074469
ChIJhTnY6Qi9cEgRpcUcPlTuobw,Sliced N Diced,4.9,131.0,0.96968,4.803625761926352,0.096968,0.09,4.990593761926352
ChIJ16AZLwC9cEgR1ArEuxekYwU,Costa Coffee,5.0,76.0,0.70018,4.8263922659456515,0.07001800000000001,0.09,4.9864102659456515
ChIJC-lzZm69cEgR5m5syFmhotc,Dishoom Birmingham,4.8,9936.0,0.97492,4.798741654337968,0.09749200000000001,0.09,4.986233654337968
ChIJO7AKG-28cEgR-zAWLhsaZvg,Deli Heaven,4.9,135.0,0.89944,4.806035117878193,0.08994400000000001,0.09,4.985979117878193
ChIJ0WhqV4m8cEgR2SfFsYLY6Ws,Grand Central Kitchen,4.8,2070.0,0.9718,4.794017001842725,0.09718,0.09,4.981197001842725
ChIJv-uPaUq8cEgRI2jn0I1579k,Winterbourne House & Garden,4.8,2074.0,0.96924,4.794028403459033,0.09692400000000001,0.09,4.980952403459034
ChIJkVXgtcW9cEgRmUEJW3_Ke68,Tonight Josephine - Birmingham,4.8,2828.0,0.91142,4.795606596165619,0.091142,0.09,4.976748596165619
ChIJUboE0ae9cEgREVOPFCpIcbs,Sandbox VR,4.8,881.0,0.95212,4.7861651422301446,0.095212,0.09,4.9713771422301445
ChIJYfS7tSm9cEgRWDv2bgBIiq4,The Layers,4.9,106.0,0.95684,4.785233731759625,0.095684,0.09,4.970917731759625
ChIJld4MKgC9cEgRcCjZcPdjxGs,Blank Street Coffee,4.8,755.0,0.95782,4.783930280590398,0.095782,0.09,4.9697122805903975
ChIJc875Ln28cEgRl1LE8X8RDp0,Depot Climbing Birmingham,4.8,774.0,0.91792,4.784312414093256,0.091792,0.09,4.966104414093255
ChIJf530ary9cEgRyx8XFYkCmlM,Harborne Kitchen,4.8,519.0,0.98302,4.776958858199468,0.098302,0.09,4.965260858199469
ChIJsSYndry9cEgRMdmLjY7jvxE,Wok Chi,4.8,524.0,0.95356,4.7771687046639535,0.095356,0.09,4.962524704663953
ChIJz8iy2vq8cEgRJGoqcdyrvJU,Ristorante Caffe' Gustami,4.8,560.0,0.92292,4.778573707453864,0.092292,0.09,4.960865707453864
ChIJz8jboIm8cEgRfyB-H8DV8t0,The Wilderness,4.8,459.0,0.96694,4.774102518306841,0.096694,0.09,4.960796518306841
ChIJVwTqln69cEgRGkFIFqX3MY8,BURGER & SAUCE - Selly Oak,4.8,508.0,0.91574,4.776483337449363,0.091574,0.09,4.958057337449363
ChIJIVoww-O9cEgRkhz289i3ZT8,Elio Café,4.8,313.0,0.97822,4.762916032131688,0.097822,0.09,4.950738032131688
ChIJ-fka-Oa9cEgRdWt7Qps7ImM,OAKBERRY ACAI | Bullring,4.9,85.0,0.87926,4.763323807822825,0.087926,0.09,4.9412498078228255
ChIJ36gxXQq9cEgRfGwzpj5UlIA,Arabica Cafe - Bakhtawar Trust - Free cafe,5.0,50.0,0.8467,4.766208251473477,0.08467000000000001,0.09,4.940878251473477
ChIJ14uBiJWjcEgRLJ9Mg2d_NpA,The Goat King,4.9,100.0,0.69338,4.779724950884087,0.069338,0.09,4.939062950884087
ChIJ5Y9pOO28cEgRbLjIawOtCoM,Restaurant Folium,4.8,231.0,0.9668,4.75103757367387,0.09668,0.09,4.93771757367387
ChIJ86ZrQpe9cEgR8O-1EW5SNqc,Glaze Room Pottery Painting,4.9,74.0,0.97936,4.7481375642475845,0.09793600000000001,0.09,4.936073564247584
ChIJT-aeq0-9cEgRNz69I0YdS8Y,Noir 55 Coffee,4.8,223.0,0.8628600000000001,4.749458140566575,0.08628600000000002,0.09,4.925744140566575
ChIJ_QSTNqS9cEgRY8TTEy-_45A,Starbucks Coffee Birmingham New Street 3,4.8,226.0,0.85158,4.750062226535899,0.08515800000000001,0.09,4.925220226535899
ChIJb9_mLQC9cEgROcVYW2MHFKM,Divine Desserts Birmingham,4.8,286.0,0.6403000000000001,4.7596965236672375,0.06403000000000002,0.09,4.913726523667237
ChIJJUh_2lm8cEgRSFyzVGLIvwk,Edgbaston Physiotherapy Clinic,4.9,67.0,0.8142799999999999,4.7365828137012045,0.081428,0.09,4.908010813701204
ChIJq4xuYYm8cEgR_aX8UBU5urE,Upper Crust Birmingham New Street,4.8,1507.0,0.2255799999999999,4.79181828907344,0.02255799999999999,0.09,4.90437628907344
ChIJ_cQkKfO8cEgRJ-3RwOO7tow,Restaurant at Birmingham College of Food,4.8,124.0,0.97054,4.715876636647724,0.097054,0.09,4.902930636647723
